销售日期,单品编码,销量(千克),每日平均销售单价(元/千克),打折数量,原价数量
2020-10-20,102900005117209,0.221,25.8,0,1
2020-10-20,102900005118817,7.509,10.0,0,21
2020-10-20,102900005118831,59.0,4.9,0,59
2020-10-20,102900005119098,2.889,20.9,2,10
2020-10-20,102900005119944,1.212,18.0,0,4
2020-10-20,102900005123880,0.884,12.0,0,3
2020-10-20,102900005125808,2.183,19.8,0,16
2020-10-20,102900005125815,1.029,11.0,0,3
2020-10-20,102900011000328,3.892,14.0,0,15
2020-10-20,102900011001806,3.0,6.9,0,3
2020-10-20,102900011001813,3.0,3.9,0,3
2020-10-20,102900011006689,2.591,6.0,0,7
2020-10-20,102900011008164,6.338,6.0,0,14
2020-10-20,102900011008522,1.713,10.0,0,2
2020-10-20,102900011009444,1.462,7.0,0,4
2020-10-20,102900011009970,16.636,7.0,0,33
2020-10-20,102900011011546,4.0,4.9,0,4
2020-10-20,102900011012994,3.0,4.9,0,3
2020-10-20,102900011018095,2.0,6.8,0,2
2020-10-20,102900051000463,1.738,5.6,0,4
2020-10-20,102900051004294,2.915,10.0,0,15
2020-10-20,102900051010455,0.835,12.0,0,2
2020-10-21,102900005115779,17.138,10.0,0,41
2020-10-21,102900005115793,0.916,14.0,0,2
2020-10-21,102900005115823,6.755,8.0,0,15
2020-10-21,102900005115861,11.908,7.0,0,24
2020-10-21,102900005115878,4.132,12.0,0,11
2020-10-21,102900005115908,9.761,5.0,0,24
2020-10-21,102900005115960,34.612,2.6,0,43
2020-10-21,102900005115984,6.116,8.0,0,16
2020-10-21,102900005116226,0.34,10.0,0,2
2020-10-21,102900005116233,1.991,16.0,0,10
2020-10-21,102900005116257,6.348,7.0,0,14
2020-10-21,102900005116509,0.878,8.0,0,2
2020-10-21,102900005116530,11.996,19.8,0,49
2020-10-21,102900005116547,11.685,8.0,0,29
2020-10-21,102900005116714,24.362,10.0,0,49
2020-10-21,102900005116790,2.055,8.0,0,4
2020-10-21,102900005116837,4.883,10.0,0,14
2020-10-21,102900005116899,21.201,7.0,4,26
2020-10-21,102900005116943,0.245,16.0,0,2
2020-10-21,102900005117056,32.629,7.6,0,82
2020-10-21,102900005118817,10.871,10.0,0,38
2020-10-21,102900005118831,43.0,4.9,0,43
2020-10-21,102900005123880,0.359,12.0,0,1
2020-10-21,102900005125808,2.82,23.8,0,25
2020-10-21,102900005125815,3.55,10.0,0,11
2020-10-21,102900011000328,5.523,14.0,0,19
2020-10-21,102900011001219,0.468,27.8,0,1
2020-10-21,102900011001806,1.0,6.9,0,1
2020-10-21,102900011001813,7.0,3.9,0,7
2020-10-21,102900011006689,5.65,6.0,0,18
2020-10-21,102900011008164,4.531,6.0,0,10
2020-10-21,102900011008522,6.562,10.0,0,7
2020-10-21,102900011009444,3.244,8.0,0,8
2020-10-21,102900011009970,16.192999999999998,7.0,0,31
2020-10-21,102900011011546,3.0,4.9,0,3
2020-10-21,102900011012994,6.0,4.9,0,6
2020-10-21,102900011013274,4.0,7.9,0,4
2020-10-21,102900011018095,3.0,6.8,0,3
2020-10-21,102900051000463,4.857,5.6,0,7
2020-10-21,102900051004294,3.672,11.0,0,15
2020-10-21,102900051010455,4.758,12.0,0,7
2020-10-22,102900005115779,18.891,10.0,0,44
2020-10-22,102900005115793,0.644,14.0,0,1
2020-10-22,102900005115823,7.295,8.0,0,15
2020-10-22,102900005115861,12.694,6.0,0,28
2020-10-22,102900005115878,6.744,12.0,0,18
2020-10-22,102900005115885,2.053,16.0,0,5
2020-10-22,102900005115908,9.837,5.0,0,20
2020-10-22,102900005115960,26.394,2.6,0,32
2020-10-22,102900005115984,3.145,8.0,0,10
2020-10-22,102900005116226,2.044,10.0,0,5
2020-10-22,102900005116233,3.23,16.0,0,13
2020-10-22,102900005116257,9.2,7.0,0,17
2020-10-22,102900005116509,0.652,8.0,0,1
2020-10-22,102900005116530,34.885,16.0,0,125
2020-10-22,102900005116547,7.147,8.0,0,19
2020-10-22,102900005116714,13.3,10.0,0,27
2020-10-22,102900005116790,1.541,8.0,0,3
2020-10-22,102900005116837,8.869,5.6,0,29
2020-10-22,102900005116899,35.917,7.0,9,45
2020-10-22,102900005116943,0.963,18.0,0,7
2020-10-22,102900005117056,34.872,7.6,0,97
2020-10-22,102900005117209,0.159,25.8,0,1
2020-10-22,102900005118817,9.727,8.0,0,30
2020-10-22,102900005118831,8.0,4.9,0,8
2020-10-22,102900005123880,0.326,12.0,0,1
2020-10-22,102900005125808,1.538,27.8,0,12
2020-10-22,102900005125815,2.787,10.0,0,8
2020-10-22,102900011000328,3.363,14.0,0,13
2020-10-22,102900011001806,4.0,6.9,0,4
2020-10-22,102900011001813,10.0,3.9,0,10
2020-10-22,102900011006689,2.239,6.0,0,7
2020-10-22,102900011008164,4.6850000000000005,6.0,0,9
2020-10-22,102900011008522,2.6950000000000003,10.0,0,4
2020-10-22,102900011009444,3.2960000000000003,8.0,0,7
2020-10-22,102900011009970,12.866,7.0,0,21
2020-10-22,102900011011546,13.0,4.5,0,13
2020-10-22,102900011012994,4.0,4.9,0,4
2020-10-22,102900011013274,1.0,7.9,0,1
2020-10-22,102900011018095,9.0,6.8,0,9
2020-10-22,102900051000463,1.577,5.6,0,3
2020-10-22,102900051004294,3.5420000000000003,11.0,0,17
2020-10-22,102900051010455,0.651,12.0,0,1
2020-10-23,102900005115779,12.69,10.0,0,39
2020-10-23,102900005115793,4.937,14.0,0,12
2020-10-23,102900005115823,5.361,7.0,0,11
2020-10-23,102900005115861,3.452,7.0,0,14
2020-10-23,102900005115878,9.234,12.0,0,27
2020-10-23,102900005115885,3.892,16.0,0,8
2020-10-23,102900005115908,23.868000000000002,4.5,42,5
2020-10-23,102900005115960,74.05,2.0,0,66
2020-10-23,102900005115984,10.489,8.0,0,25
2020-10-23,102900005116226,0.621,10.0,0,3
2020-10-23,102900005116233,3.349,16.0,0,17
2020-10-23,102900005116257,8.964,6.0,0,20
2020-10-23,102900005116509,1.141,8.0,0,3
2020-10-23,102900005116530,35.652,16.0,0,141
2020-10-23,102900005116547,10.857,8.0,0,29
2020-10-23,102900005116714,13.635,11.0,0,28
2020-10-23,102900005116790,5.469,6.0,0,11
2020-10-23,102900005116837,6.792,5.6,0,20
2020-10-23,102900005116899,30.567,7.0,1,41
2020-10-23,102900005116943,0.494,18.0,0,4
2020-10-23,102900005117056,30.083,7.6,0,87
2020-10-23,102900005117209,0.741,25.8,0,2
2020-10-23,102900005118817,9.315,8.0,0,31
2020-10-23,102900005118824,0.234,12.0,0,1
2020-10-23,102900005118831,35.0,4.9,0,35
2020-10-23,102900005123880,1.052,12.0,0,4
2020-10-23,102900005125808,1.77,29.8,0,19
2020-10-23,102900005125815,7.005,10.0,0,19
2020-10-23,102900011000328,2.898,14.0,0,9
2020-10-23,102900011001219,0.503,29.8,0,2
2020-10-23,102900011001806,10.0,6.9,0,10
2020-10-23,102900011001813,16.0,3.9,0,16
2020-10-23,102900011008164,8.078,6.0,0,20
2020-10-23,102900011008522,2.656,10.0,0,3
2020-10-23,102900011009444,3.133,8.0,0,6
2020-10-23,102900011009970,10.219,7.0,0,22
2020-10-23,102900011011546,9.0,4.5,0,9
2020-10-23,102900011012994,11.0,4.9,0,11
2020-10-23,102900011013274,6.0,7.9,0,6
2020-10-23,102900011018095,3.0,6.8,0,3
2020-10-23,102900051000463,1.189,7.0,0,1
2020-10-23,102900051004294,2.247,12.0,0,13
2020-10-23,102900051010455,3.423,12.0,0,8
2020-10-24,102900005115779,23.833,10.0,0,64
2020-10-24,102900005115823,8.385,7.0,0,19
2020-10-24,102900005115861,12.08,7.0,0,34
2020-10-24,102900005115878,11.581,12.0,0,31
2020-10-24,102900005115885,1.0630000000000002,16.0,0,3
2020-10-24,102900005115908,21.709,6.0,0,46
2020-10-24,102900005115960,73.495,2.0,0,67
2020-10-24,102900005115984,12.748,8.0,0,33
2020-10-24,102900005116226,2.616,10.0,0,7
2020-10-24,102900005116233,3.224,16.0,0,16
2020-10-24,102900005116257,8.931000000000001,6.0,0,17
2020-10-24,102900005116509,2.606,8.0,0,5
2020-10-24,102900005116530,21.246,18.0,0,93
2020-10-24,102900005116547,21.899,8.0,0,53
2020-10-24,102900005116714,15.137,11.0,0,34
2020-10-24,102900005116790,6.674,6.0,0,13
2020-10-24,102900005116837,11.172,6.0,0,32
2020-10-24,102900005116899,67.932,7.0,11,87
2020-10-24,102900005116943,0.768,19.8,0,9
2020-10-24,102900005117056,55.191,7.6,0,144
2020-10-24,102900005118817,31.296,8.0,0,86
2020-10-24,102900005118831,56.0,4.9,0,56
2020-10-24,102900005123880,1.077,12.0,0,4
2020-10-24,102900005125808,2.327,29.8,0,28
2020-10-24,102900005125815,3.851,10.0,0,11
2020-10-24,102900011000328,3.547,14.0,0,12
2020-10-24,102900011001219,0.632,29.8,0,3
2020-10-24,102900011001806,4.0,6.9,0,4
2020-10-24,102900011001813,9.0,3.9,0,9
2020-10-24,102900011006689,7.158,6.0,0,21
2020-10-24,102900011008164,8.278,6.0,0,25
2020-10-24,102900011008522,5.761,10.0,0,8
2020-10-24,102900011009246,0.222,14.0,0,1
2020-10-24,102900011009444,5.163,8.0,0,11
2020-10-24,102900011009970,15.976,7.0,0,30
2020-10-24,102900011011546,21.0,4.5,0,21
2020-10-24,102900011012994,10.0,4.9,0,10
2020-10-24,102900011013274,2.0,7.9,0,2
2020-10-24,102900011018095,11.0,6.8,0,11
2020-10-24,102900051000463,5.521,5.6,0,6
2020-10-24,102900051004294,7.715,12.0,0,40
2020-10-24,102900051010455,2.046,12.0,0,4
2020-10-25,102900005115779,27.242,10.0,0,71
2020-10-25,102900005115793,2.6260000000000003,14.0,0,5
2020-10-25,102900005115823,6.103,7.0,0,16
2020-10-25,102900005115854,5.579,4.0,0,11
2020-10-25,102900005115861,13.001,7.0,0,36
2020-10-25,102900005115878,13.961,8.0,0,38
2020-10-25,102900005115885,1.614,16.0,0,5
2020-10-25,102900005115908,9.192,5.6,0,18
2020-10-25,102900005115960,54.702,2.0,0,54
2020-10-25,102900005115984,11.919,8.0,0,31
2020-10-25,102900005116226,3.199,10.0,0,9
2020-10-25,102900005116233,2.885,16.0,0,13
2020-10-25,102900005116257,15.656,6.0,0,28
2020-10-25,102900005116509,4.663,8.0,0,6
2020-10-25,102900005116530,19.511,18.0,0,83
2020-10-25,102900005116547,20.222,8.0,0,49
2020-10-25,102900005116714,20.423,11.0,0,40
2020-10-25,102900005116790,3.931,6.0,0,5
2020-10-25,102900005116837,8.741,7.0,0,26
2020-10-25,102900005116899,71.16,7.0,15,93
2020-10-25,102900005116943,1.012,19.8,0,8
2020-10-25,102900005117056,49.46,8.0,0,135
2020-10-25,102900005117209,0.8140000000000001,25.8,0,3
2020-10-25,102900005118817,37.713,8.0,0,108
2020-10-25,102900005118831,14.0,4.9,0,14
2020-10-25,102900005123880,0.551,12.0,0,2
2020-10-25,102900005125808,2.206,29.8,0,25
2020-10-25,102900005125815,4.999,10.0,0,16
2020-10-25,102900011000328,6.138,14.0,0,20
2020-10-25,102900011001219,0.443,29.8,0,1
2020-10-25,102900011001806,3.0,6.9,0,3
2020-10-25,102900011001813,9.0,3.9,0,9
2020-10-25,102900011006689,8.589,5.6,0,20
2020-10-25,102900011008164,6.94,6.0,0,17
2020-10-25,102900011008522,3.747,10.0,0,5
2020-10-25,102900011009246,0.687,14.0,0,3
2020-10-25,102900011009444,5.767,8.0,0,12
2020-10-25,102900011009970,22.691,7.0,0,39
2020-10-25,102900011011546,15.0,4.5,0,15
2020-10-25,102900011012994,6.0,5.9,0,6
2020-10-25,102900011013274,6.0,7.9,0,6
2020-10-25,102900011018095,11.0,6.8,0,11
2020-10-25,102900051000463,4.05,5.6,0,7
2020-10-25,102900051004294,5.829000000000001,12.0,0,27
2020-10-25,102900051010455,2.5380000000000003,12.0,0,3
2020-10-26,102900005115779,15.336,10.0,0,48
2020-10-26,102900005115793,1.681,14.0,0,4
2020-10-26,102900005115823,5.352,6.0,0,12
2020-10-26,102900005115854,11.585,4.0,0,27
2020-10-26,102900005115861,25.431,6.6,0,62
2020-10-26,102900005115878,11.737,7.0,0,31
2020-10-26,102900005115885,1.152,16.0,0,4
2020-10-26,102900005115908,7.674,5.6,0,18
2020-10-26,102900005115960,43.492,2.0,0,37
2020-10-26,102900005115984,7.232,8.0,0,17
2020-10-26,102900005116226,2.346,10.0,0,5
2020-10-26,102900005116233,1.842,18.0,0,7
2020-10-26,102900005116257,6.439,6.0,0,13
2020-10-26,102900005116530,12.406,18.0,0,53
2020-10-26,102900005116547,9.464,8.0,0,23
2020-10-26,102900005116714,14.19,11.0,0,29
2020-10-26,102900005116790,2.459,6.0,0,4
2020-10-26,102900005116837,2.256,8.0,0,8
2020-10-26,102900005116899,20.666,8.0,0,33
2020-10-26,102900005116943,0.379,19.8,0,3
2020-10-26,102900005117056,35.029,8.0,0,95
2020-10-26,102900005117209,0.564,29.8,0,2
2020-10-26,102900005118817,6.368,8.0,0,19
2020-10-26,102900005118831,2.0,5.9,0,2
2020-10-26,102900005122654,1.425,19.8,0,4
2020-10-26,102900005123880,0.426,12.0,0,2
2020-10-26,102900005125808,1.446,29.8,0,12
2020-10-26,102900005125815,3.987,10.0,0,14
2020-10-26,102900011000328,0.673,14.0,0,2
2020-10-26,102900011001219,0.5700000000000001,29.8,0,2
2020-10-26,102900011001806,2.0,6.9,0,2
2020-10-26,102900011001813,9.0,3.9,0,9
2020-10-26,102900011008164,6.589,6.0,0,16
2020-10-26,102900011008522,6.925,10.0,0,7
2020-10-26,102900011009246,0.25,14.0,0,1
2020-10-26,102900011009444,3.283,8.0,0,6
2020-10-26,102900011009970,8.181,7.0,0,15
2020-10-26,102900011011546,7.0,4.5,0,7
2020-10-26,102900011012994,8.0,5.9,0,8
2020-10-26,102900011013274,3.0,7.9,0,3
2020-10-26,102900011018095,5.0,6.8,0,5
2020-10-26,102900051000463,1.075,5.6,0,2
2020-10-26,102900051004294,2.164,12.0,0,9
2020-10-26,102900051010455,1.394,10.0,0,3
2020-10-27,102900005115779,16.552,10.0,0,50
2020-10-27,102900005115793,2.138,12.0,0,6
2020-10-27,102900005115823,4.147,6.0,0,10
2020-10-27,102900005115854,5.554,4.0,0,12
2020-10-27,102900005115861,8.451,6.6,0,25
2020-10-27,102900005115878,8.798,7.0,0,20
2020-10-27,102900005115885,1.497,16.0,0,4
2020-10-27,102900005115908,6.24,5.6,0,15
2020-10-27,102900005115960,59.504,2.0,0,45
2020-10-27,102900005115984,13.111,8.0,0,33
2020-10-27,102900005116226,1.263,10.0,0,3
2020-10-27,102900005116233,1.7970000000000002,18.0,0,9
2020-10-27,102900005116257,4.24,7.0,0,7
2020-10-27,102900005116509,3.093,5.0,0,6
2020-10-27,102900005116530,11.326,18.0,0,49
2020-10-27,102900005116547,6.219,8.0,0,15
2020-10-27,102900005116714,21.929,10.0,0,46
2020-10-27,102900005116790,2.258,6.0,0,4
2020-10-27,102900005116837,6.655,8.0,0,19
2020-10-27,102900005116899,21.273,7.0,1,33
2020-10-27,102900005116943,0.968,18.0,0,6
2020-10-27,102900005117056,32.58,8.0,0,91
2020-10-27,102900005118817,8.782,6.0,0,28
2020-10-27,102900005118831,4.0,5.9,0,4
2020-10-27,102900005122654,0.955,19.8,0,4
2020-10-27,102900005123880,0.401,12.0,0,2
2020-10-27,102900005125808,1.158,29.8,0,13
2020-10-27,102900005125815,2.308,10.0,0,9
2020-10-27,102900011000328,3.696,14.0,0,14
2020-10-27,102900011001219,0.275,29.8,0,1
2020-10-27,102900011001806,2.0,6.9,0,2
2020-10-27,102900011001813,5.0,3.9,0,5
2020-10-27,102900011008164,7.71,6.0,0,16
2020-10-27,102900011008522,2.374,10.0,0,3
2020-10-27,102900011009444,4.211,7.0,0,8
2020-10-27,102900011009970,1.376,7.0,0,3
2020-10-27,102900011011546,8.0,4.5,0,8
2020-10-27,102900011012994,5.0,5.9,0,5
2020-10-27,102900011013274,4.0,7.9,0,4
2020-10-27,102900011018095,6.0,6.8,0,6
2020-10-27,102900051000463,1.9,5.6,0,3
2020-10-27,102900051004294,3.341,12.0,0,18
2020-10-27,102900051010455,2.495,10.0,0,3
2020-10-28,102900005115779,9.121,10.0,0,31
2020-10-28,102900005115793,2.038,12.0,0,5
2020-10-28,102900005115823,4.665,6.0,0,10
2020-10-28,102900005115854,3.995,4.0,0,7
2020-10-28,102900005115861,25.23,6.6,0,64
2020-10-28,102900005115878,10.002,7.0,0,27
2020-10-28,102900005115885,3.163,14.0,0,7
2020-10-28,102900005115908,6.455,5.6,0,14
2020-10-28,102900005115960,52.582,2.0,0,48
2020-10-28,102900005115984,4.524,8.0,0,10
2020-10-28,102900005116226,1.062,10.0,0,4
2020-10-28,102900005116233,0.84,18.0,0,4
2020-10-28,102900005116257,3.397,7.0,0,7
2020-10-28,102900005116509,2.638,4.0,0,6
2020-10-28,102900005116530,13.792,18.0,0,48
2020-10-28,102900005116547,14.867,6.0,0,38
2020-10-28,102900005116714,15.998,10.0,0,35
2020-10-28,102900005116790,6.691,6.0,0,11
2020-10-28,102900005116837,6.439,6.0,0,22
2020-10-28,102900005116899,32.418,7.0,26,27
2020-10-28,102900005116943,0.475,19.8,0,4
2020-10-28,102900005117056,38.087,8.0,0,99
2020-10-28,102900005118817,17.557,7.0,0,44
2020-10-28,102900005118831,7.0,5.9,0,7
2020-10-28,102900005122654,1.258,16.0,0,6
2020-10-28,102900005123880,0.401,12.0,0,1
2020-10-28,102900005125808,2.131,29.8,0,19
2020-10-28,102900005125815,2.713,12.0,0,8
2020-10-28,102900011000328,2.4210000000000003,16.0,0,9
2020-10-28,102900011001806,3.0,6.9,0,3
2020-10-28,102900011001813,15.0,3.9,0,15
2020-10-28,102900011008164,5.084,6.0,0,16
2020-10-28,102900011008522,5.832,10.0,0,7
2020-10-28,102900011009246,0.4,14.0,0,2
2020-10-28,102900011009444,4.643,7.0,0,9
2020-10-28,102900011009970,14.299,8.0,0,23
2020-10-28,102900011011546,8.0,4.5,0,8
2020-10-28,102900011012994,2.0,5.9,0,2
2020-10-28,102900011013274,5.0,7.9,0,5
2020-10-28,102900011018095,4.0,6.8,0,4
2020-10-28,102900051000463,1.56,5.6,0,3
2020-10-28,102900051004294,3.978,14.0,0,22
2020-10-28,102900051010455,2.345,10.0,0,4
2020-10-29,102900005115779,14.62,10.0,0,39
2020-10-29,102900005115793,1.036,12.0,0,3
2020-10-29,102900005115823,2.894,6.0,0,7
2020-10-29,102900005115854,5.124,4.0,0,10
2020-10-29,102900005115861,7.752,6.6,0,21
2020-10-29,102900005115878,6.22,7.0,0,14
2020-10-29,102900005115885,2.282,14.0,0,5
2020-10-29,102900005115908,5.682,5.6,0,11
2020-10-29,102900005115960,34.397,2.0,0,31
2020-10-29,102900005115984,3.12,8.0,0,7
2020-10-29,102900005116226,1.4529999999999998,10.0,0,4
2020-10-29,102900005116233,1.875,18.0,0,8
2020-10-29,102900005116257,7.767,7.0,0,12
2020-10-29,102900005116509,2.926,6.0,0,7
2020-10-29,102900005116530,12.781,18.0,0,52
2020-10-29,102900005116547,13.266,6.0,0,29
2020-10-29,102900005116714,13.9,9.2,0,27
2020-10-29,102900005116790,4.539,5.0,0,9
2020-10-29,102900005116837,6.856,6.0,0,24
2020-10-29,102900005116899,15.828,8.0,0,25
2020-10-29,102900005116943,1.162,19.8,0,6
2020-10-29,102900005117056,40.293,8.0,0,103
2020-10-29,102900005117209,0.346,29.8,0,1
2020-10-29,102900005118817,13.478,8.0,0,44
2020-10-29,102900005118831,3.0,5.9,0,3
2020-10-29,102900005122654,0.209,12.0,0,1
2020-10-29,102900005123880,0.794,12.0,0,3
2020-10-29,102900005125808,1.054,29.8,0,15
2020-10-29,102900005125815,3.741,12.0,0,11
2020-10-29,102900011000328,2.909,16.0,0,11
2020-10-29,102900011001219,0.13,33.8,0,1
2020-10-29,102900011001806,8.0,6.9,0,8
2020-10-29,102900011001813,4.0,3.5,0,4
2020-10-29,102900011006689,4.272,4.0,0,8
2020-10-29,102900011008164,7.124,6.0,0,19
2020-10-29,102900011008522,2.406,8.0,0,4
2020-10-29,102900011009246,0.407,14.0,0,2
2020-10-29,102900011009444,0.731,7.0,0,2
2020-10-29,102900011009970,11.002,8.0,0,17
2020-10-29,102900011011546,7.0,4.5,0,7
2020-10-29,102900011012994,12.0,5.9,0,10
2020-10-29,102900011013274,7.0,6.9,0,7
2020-10-29,102900011018095,6.0,6.8,0,6
2020-10-29,102900051000463,3.012,5.6,0,6
2020-10-29,102900051004294,2.638,14.0,0,14
2020-10-29,102900051010455,2.396,10.0,0,5
2020-10-30,102900005115168,6.4270000000000005,5.0,0,17
2020-10-30,102900005115779,13.231,10.0,0,38
2020-10-30,102900005115793,2.775,14.0,0,6
2020-10-30,102900005115823,4.465,6.0,0,12
2020-10-30,102900005115854,7.788,4.0,0,15
2020-10-30,102900005115861,24.07,6.6,0,60
2020-10-30,102900005115878,8.911999999999999,6.0,0,23
2020-10-30,102900005115885,2.175,14.0,0,6
2020-10-30,102900005115908,3.675,5.6,0,9
2020-10-30,102900005115960,45.71,2.0,0,34
2020-10-30,102900005115984,4.95,8.0,0,13
2020-10-30,102900005116226,2.244,10.0,0,7
2020-10-30,102900005116233,1.239,18.0,0,7
2020-10-30,102900005116257,2.675,6.0,0,8
2020-10-30,102900005116509,3.367,7.0,0,7
2020-10-30,102900005116530,17.127,18.0,0,78
2020-10-30,102900005116547,6.138,6.0,0,15
2020-10-30,102900005116714,18.452,9.2,0,38
2020-10-30,102900005116790,5.022,5.0,0,7
2020-10-30,102900005116837,6.857,6.0,0,19
2020-10-30,102900005116899,18.769,7.0,2,32
2020-10-30,102900005116943,0.624,25.8,0,6
2020-10-30,102900005117056,34.5,8.0,0,90
2020-10-30,102900005117209,0.364,33.8,0,1
2020-10-30,102900005118817,3.823,8.0,0,12
2020-10-30,102900005118831,2.0,5.9,0,2
2020-10-30,102900005122654,2.408,10.0,0,9
2020-10-30,102900005123880,0.301,12.0,0,1
2020-10-30,102900005125808,2.112,29.8,0,24
2020-10-30,102900005125815,2.396,10.0,0,10
2020-10-30,102900011000328,2.179,16.0,0,7
2020-10-30,102900011001219,0.657,33.8,0,2
2020-10-30,102900011001806,5.0,6.9,0,5
2020-10-30,102900011001813,13.0,3.5,0,13
2020-10-30,102900011006689,1.632,4.0,0,5
2020-10-30,102900011008164,2.425,6.0,0,6
2020-10-30,102900011008522,5.963,8.0,0,9
2020-10-30,102900011009246,0.458,14.0,0,2
2020-10-30,102900011009444,4.124,8.0,0,12
2020-10-30,102900011009970,10.487,7.0,0,20
2020-10-30,102900011011546,9.0,4.5,0,9
2020-10-30,102900011012871,0.254,116.0,0,2
2020-10-30,102900011012994,5.0,5.9,0,5
2020-10-30,102900011013274,5.0,6.9,0,5
2020-10-30,102900011018095,4.0,6.8,0,4
2020-10-30,102900051000463,2.026,5.6,0,4
2020-10-30,102900051004294,2.232,14.0,0,13
2020-10-30,102900051010455,0.792,10.0,0,1
2020-10-31,102900005115168,7.250999999999999,5.0,0,16
2020-10-31,102900005115779,24.305,10.0,0,66
2020-10-31,102900005115823,7.265,7.0,0,16
2020-10-31,102900005115854,6.281,4.0,0,11
2020-10-31,102900005115861,11.962,4.0,0,31
2020-10-31,102900005115878,14.956,4.0,0,36
2020-10-31,102900005115885,4.859,14.0,0,12
2020-10-31,102900005115908,13.968,5.6,0,33
2020-10-31,102900005115960,63.291,2.0,0,59
2020-10-31,102900005115984,37.496,6.0,0,86
2020-10-31,102900005116226,2.0540000000000003,10.0,0,9
2020-10-31,102900005116233,3.828,18.0,0,16
2020-10-31,102900005116257,8.794,6.0,0,18
2020-10-31,102900005116509,3.724,7.0,0,7
2020-10-31,102900005116530,39.348,18.0,0,157
2020-10-31,102900005116547,20.587,6.0,0,53
2020-10-31,102900005116714,60.735,9.2,0,122
2020-10-31,102900005116790,3.998,6.0,0,6
2020-10-31,102900005116837,8.914,6.0,0,22
2020-10-31,102900005116899,79.265,7.0,9,102
2020-10-31,102900005116943,1.899,25.8,0,8
2020-10-31,102900005117056,57.773,8.0,0,147
2020-10-31,102900005117209,0.764,25.8,0,2
2020-10-31,102900005118817,10.141,8.0,0,27
2020-10-31,102900005118831,8.0,5.9,0,8
2020-10-31,102900005122654,8.149000000000001,10.0,0,35
2020-10-31,102900005123880,0.877,12.0,0,3
2020-10-31,102900005125808,2.454,29.8,0,26
2020-10-31,102900005125815,4.371,10.0,0,16
2020-10-31,102900011000328,7.411,16.0,0,22
2020-10-31,102900011001219,0.298,25.8,0,1
2020-10-31,102900011001806,4.0,6.9,0,4
2020-10-31,102900011001813,12.0,3.5,0,12
2020-10-31,102900011008164,10.386,6.0,0,25
2020-10-31,102900011008522,10.502,8.0,0,14
2020-10-31,102900011009246,1.554,14.0,0,7
2020-10-31,102900011009444,0.414,8.0,0,1
2020-10-31,102900011009970,21.966,7.0,0,44
2020-10-31,102900011011546,13.0,4.5,0,13
2020-10-31,102900011012871,0.51,116.0,0,4
2020-10-31,102900011012994,11.0,5.9,0,11
2020-10-31,102900011013274,10.0,6.9,0,10
2020-10-31,102900011018095,10.0,6.8,0,10
2020-10-31,102900051000463,3.567,5.6,0,6
2020-10-31,102900051004294,3.934,14.0,0,23
2020-10-31,102900051010455,5.292,10.0,0,13
2020-11-01,102900005115168,13.126,4.6,0,28
