销售日期,单品编码,销售单价(元/千克),销售类型,是否打折销售,打折/原价的计数总量,销量(千克)
2020-11-07,102900005123880,12.0,1,0,4,1.0270000000000001
2020-11-07,102900005125808,33.8,1,0,30,2.665
2020-11-07,102900005125815,10.0,1,0,10,2.706
2020-11-07,102900011000328,16.0,1,0,23,6.077
2020-11-07,102900011001219,21.8,1,0,3,0.977
2020-11-07,102900011001806,6.9,1,0,4,4.0
2020-11-07,102900011001813,2.9,1,0,13,13.0
2020-11-07,102900011008164,3.6,1,0,10,4.359
2020-11-07,102900011008522,8.0,1,0,4,2.331
2020-11-07,102900011009246,14.0,1,0,5,1.395
2020-11-07,102900011009444,7.6,1,0,6,1.992
2020-11-07,102900011009970,4.0,1,0,114,60.909
2020-11-07,102900011011546,4.5,1,0,16,16.0
2020-11-07,102900011012994,5.9,1,0,8,8.0
2020-11-07,102900011013274,6.9,1,0,11,11.0
2020-11-07,102900051000463,5.6,1,0,1,0.591
2020-11-07,102900051004294,14.0,1,0,20,3.87
2020-11-07,102900051010455,6.0,1,0,6,3.528
2020-11-08,102900005115779,10.0,1,0,58,22.87
2020-11-08,102900005115793,12.0,1,0,4,1.32
2020-11-08,102900005115823,7.0,1,0,15,7.051
2020-11-08,102900005115861,3.2,1,0,55,25.16
2020-11-08,102900005115878,3.0,1,0,40,17.686
2020-11-08,102900005115885,14.0,1,0,7,2.74
2020-11-08,102900005115908,5.6,1,0,12,3.838
2020-11-08,102900005115960,2.0,1,0,62,70.971
2020-11-08,102900005115984,7.0,1,0,27,10.751
2020-11-08,102900005116226,10.0,1,0,6,1.764
2020-11-08,102900005116233,14.0,1,0,18,3.8850000000000002
2020-11-08,102900005116257,6.0,1,0,19,10.352
2020-11-08,102900005116509,6.0,1,0,3,1.9240000000000002
2020-11-08,102900005116530,16.0,1,0,147,43.403
2020-11-08,102900005116547,5.0,1,0,41,17.817
2020-11-08,102900005116714,7.0,1,0,137,67.648
2020-11-08,102900005116790,5.0,1,0,16,8.172
2020-11-08,102900005116837,6.0,1,0,26,7.727
2020-11-08,102900005116899,6.0,1,1,5,2.625
2020-11-08,102900005116899,8.0,1,0,85,55.582
2020-11-08,102900005116943,25.8,1,0,8,0.807
2020-11-08,102900005117056,6.0,1,0,143,57.735
2020-11-08,102900005117209,21.8,1,0,1,0.376
2020-11-08,102900005118817,8.0,1,0,19,6.178
2020-11-08,102900005118831,5.9,1,0,6,6.0
2020-11-08,102900005122654,8.0,1,0,16,7.193
2020-11-08,102900005123880,12.0,1,0,2,0.685
2020-11-08,102900005125808,33.8,1,0,27,2.9179999999999997
2020-11-08,102900005125815,10.0,1,0,13,3.837
2020-11-08,102900011000328,16.0,1,0,22,5.082
2020-11-08,102900011001219,21.8,1,0,2,0.669
2020-11-08,102900011001806,6.9,1,0,4,4.0
2020-11-08,102900011001813,2.9,1,0,12,12.0
2020-11-08,102900011008164,3.6,1,0,19,8.381
2020-11-08,102900011008522,8.0,1,0,11,6.881
2020-11-08,102900011009246,14.0,1,0,3,0.708
2020-11-08,102900011009444,7.6,1,0,6,2.283
2020-11-08,102900011009970,4.0,1,0,96,57.943
2020-11-08,102900011011546,4.5,1,0,13,13.0
2020-11-08,102900011012994,5.9,1,0,3,3.0
2020-11-08,102900011013274,6.9,1,0,10,10.0
2020-11-08,102900011018095,6.8,1,0,9,9.0
2020-11-08,102900051000463,5.6,1,0,3,2.347
2020-11-08,102900051004294,14.0,1,0,25,4.986
2020-11-08,102900051010455,6.0,1,0,11,4.6160000000000005
2020-11-09,102900005115779,10.0,1,0,42,14.384
2020-11-09,102900005115793,12.0,1,0,3,1.1019999999999999
2020-11-09,102900005115823,7.0,1,0,5,2.2350000000000003
2020-11-09,102900005115861,3.0,1,0,40,19.2
2020-11-09,102900005115878,3.0,1,0,28,10.974
2020-11-09,102900005115885,14.0,1,0,6,2.025
2020-11-09,102900005115908,5.6,1,0,35,15.596
2020-11-09,102900005115960,2.0,1,0,33,43.591
2020-11-09,102900005115984,7.0,1,0,20,7.654
2020-11-09,102900005116226,10.0,1,0,5,1.8130000000000002
2020-11-09,102900005116233,14.0,1,0,9,2.21
2020-11-09,102900005116257,6.0,1,0,6,3.2439999999999998
2020-11-09,102900005116509,6.0,1,0,6,2.576
2020-11-09,102900005116530,16.0,1,0,50,11.328
2020-11-09,102900005116547,5.0,1,0,20,9.036999999999999
2020-11-09,102900005116714,7.0,1,0,82,39.625
2020-11-09,102900005116790,6.0,1,0,2,0.8029999999999999
2020-11-09,102900005116837,6.0,1,0,26,7.693
2020-11-09,102900005116899,6.0,1,1,2,1.171
2020-11-09,102900005116899,8.0,1,0,20,13.408
2020-11-09,102900005116943,25.8,1,0,6,0.893
2020-11-09,102900005117056,6.0,1,0,123,51.41
2020-11-09,102900005117209,21.8,1,0,2,0.61
2020-11-09,102900005118817,8.0,1,0,10,2.795
2020-11-09,102900005118831,4.9,1,0,3,3.0
2020-11-09,102900005122654,8.0,1,0,11,5.126
2020-11-09,102900005123880,12.0,1,0,1,0.292
2020-11-09,102900005125808,33.8,1,0,17,1.288
2020-11-09,102900005125815,10.0,1,0,5,1.504
2020-11-09,102900011000328,16.0,1,0,8,2.678
2020-11-09,102900011001219,21.8,1,0,3,0.825
2020-11-09,102900011001806,6.9,1,0,3,3.0
2020-11-09,102900011001813,2.5,1,0,4,4.0
2020-11-09,102900011008164,3.6,1,0,14,8.102
2020-11-09,102900011008522,8.0,1,0,6,3.722
2020-11-09,102900011008676,7.0,1,0,4,2.092
2020-11-09,102900011009246,14.0,1,0,3,0.6579999999999999
2020-11-09,102900011009444,7.6,1,0,4,1.571
2020-11-09,102900011009970,4.0,1,0,32,17.967
2020-11-09,102900011011546,4.5,1,0,13,13.0
2020-11-09,102900011012994,5.9,1,0,6,6.0
2020-11-09,102900011013274,6.9,1,0,4,4.0
2020-11-09,102900011018095,6.8,1,0,3,3.0
2020-11-09,102900051000463,5.6,1,0,5,2.672
2020-11-09,102900051004294,14.0,1,0,12,2.597
2020-11-09,102900051010455,6.0,1,0,7,2.51
2020-11-10,102900005115779,9.0,1,0,31,9.034
2020-11-10,102900005115793,12.0,1,0,5,1.595
2020-11-10,102900005115823,7.0,1,0,9,2.966
2020-11-10,102900005115861,3.0,1,0,45,21.21
2020-11-10,102900005115878,3.0,1,0,36,14.773
2020-11-10,102900005115885,14.0,1,0,2,1.002
2020-11-10,102900005115908,5.6,1,0,37,16.632
2020-11-10,102900005115960,2.0,1,0,60,58.695
2020-11-10,102900005115984,6.0,1,0,15,6.624
2020-11-10,102900005116226,10.0,1,0,5,2.084
2020-11-10,102900005116233,14.0,1,0,13,2.297
2020-11-10,102900005116257,6.0,1,0,9,4.164
2020-11-10,102900005116509,6.0,1,0,3,1.688
2020-11-10,102900005116530,14.0,1,0,41,11.671
2020-11-10,102900005116547,5.0,1,0,18,8.756
2020-11-10,102900005116714,8.0,1,0,24,10.578
2020-11-10,102900005116790,6.0,1,0,5,1.706
2020-11-10,102900005116837,6.0,1,0,22,7.776
2020-11-10,102900005116899,6.0,1,1,4,2.19
2020-11-10,102900005116899,8.0,1,0,16,9.913
2020-11-10,102900005116943,25.8,1,0,3,0.43799999999999994
2020-11-10,102900005117056,6.0,1,0,103,42.711999999999996
2020-11-10,102900005117209,21.8,1,0,2,0.56
2020-11-10,102900005118817,8.0,1,0,20,7.205
2020-11-10,102900005118831,5.9,1,0,4,4.0
2020-11-10,102900005122654,8.0,1,0,8,4.337
2020-11-10,102900005123880,10.0,1,0,2,0.742
2020-11-10,102900005125808,33.8,1,0,13,1.314
2020-11-10,102900005125815,10.0,1,0,9,2.748
2020-11-10,102900011000328,18.0,1,0,7,1.897
2020-11-10,102900011001219,21.8,1,0,1,0.188
2020-11-10,102900011001806,6.9,1,0,3,3.0
2020-11-10,102900011001813,2.5,1,0,10,10.0
2020-11-10,102900011006689,2.0,1,0,11,4.548
2020-11-10,102900011008522,8.0,1,0,4,2.782
2020-11-10,102900011009246,14.0,1,0,1,0.229
2020-11-10,102900011009444,7.6,1,0,6,2.468
2020-11-10,102900011009970,5.0,1,0,26,15.120000000000001
2020-11-10,102900011011546,4.5,1,0,5,5.0
2020-11-10,102900011012994,5.9,1,0,5,5.0
2020-11-10,102900011013274,6.9,1,0,4,4.0
2020-11-10,102900011018095,6.8,1,0,6,6.0
2020-11-10,102900051000463,5.6,1,0,2,1.254
2020-11-10,102900051004294,14.0,1,0,11,2.431
2020-11-10,102900051010455,6.0,1,0,2,0.853
2020-11-11,102900005115199,25.6,1,1,2,0.226
2020-11-11,102900005115199,49.8,1,0,2,0.265
2020-11-11,102900005115779,9.0,1,0,25,7.561
2020-11-11,102900005115793,12.0,1,0,2,1.2610000000000001
2020-11-11,102900005115823,7.0,1,0,6,3.783
2020-11-11,102900005115861,3.0,1,0,50,28.695
2020-11-11,102900005115878,3.0,1,0,25,10.676
2020-11-11,102900005115885,14.0,1,0,4,1.238
2020-11-11,102900005115908,5.6,1,0,3,0.915
2020-11-11,102900005115960,1.4,1,0,47,50.219
2020-11-11,102900005115984,6.0,1,0,11,4.265000000000001
2020-11-11,102900005116226,10.0,1,0,3,1.0519999999999998
2020-11-11,102900005116233,14.0,1,0,14,3.083
2020-11-11,102900005116257,6.0,1,0,18,8.445
2020-11-11,102900005116509,6.0,1,0,4,1.606
2020-11-11,102900005116530,14.0,1,0,29,6.531
2020-11-11,102900005116547,5.0,1,0,19,8.555
2020-11-11,102900005116714,6.0,1,0,114,55.636
2020-11-11,102900005116790,6.0,1,0,4,2.844
2020-11-11,102900005116837,4.0,1,1,5,1.9100000000000001
2020-11-11,102900005116837,6.0,1,0,20,7.443
2020-11-11,102900005116899,6.0,1,1,2,1.606
2020-11-11,102900005116899,8.0,1,0,23,13.121
2020-11-11,102900005116943,25.8,1,0,4,1.0390000000000001
2020-11-11,102900005117056,6.0,1,0,120,48.109
2020-11-11,102900005117209,21.8,1,0,1,0.326
2020-11-11,102900005118817,6.0,1,0,13,5.017
2020-11-11,102900005118831,5.9,1,0,2,2.0
2020-11-11,102900005122654,8.0,1,0,13,6.227
2020-11-11,102900005123880,10.0,1,0,2,0.5720000000000001
2020-11-11,102900005125808,33.8,1,0,12,1.308
2020-11-11,102900005125815,10.0,1,0,8,2.6470000000000002
2020-11-11,102900011000328,16.0,1,0,12,3.093
2020-11-11,102900011001219,21.8,1,0,5,1.714
2020-11-11,102900011001813,2.5,1,0,13,13.0
2020-11-11,102900011008164,3.6,1,0,45,19.162
2020-11-11,102900011008522,8.0,1,0,5,3.409
2020-11-11,102900011008676,4.0,1,1,2,0.775
2020-11-11,102900011008676,7.0,1,0,2,0.473
2020-11-11,102900011009246,14.0,1,0,2,0.436
2020-11-11,102900011009444,7.6,1,0,4,1.806
2020-11-11,102900011009970,4.0,1,0,13,7.614
2020-11-11,102900011011546,4.5,1,0,7,7.0
2020-11-11,102900011012994,5.9,1,0,4,4.0
2020-11-11,102900011013274,6.9,1,0,8,8.0
2020-11-11,102900011018095,6.8,1,0,5,5.0
2020-11-11,102900011018132,16.0,1,0,5,2.428
2020-11-11,102900051000463,5.6,1,0,4,3.7279999999999998
2020-11-11,102900051004294,14.0,1,0,23,5.538
2020-11-11,102900051010455,6.0,1,0,3,1.8559999999999999
2020-11-12,102900005115199,49.8,1,0,2,0.286
2020-11-12,102900005115779,9.0,1,0,17,5.044
2020-11-12,102900005115823,6.0,1,0,7,2.676
2020-11-12,102900005115861,3.0,1,0,35,19.436
2020-11-12,102900005115878,3.0,1,0,20,8.427
2020-11-12,102900005115885,14.0,1,0,5,1.6440000000000001
2020-11-12,102900005115908,5.6,1,0,32,12.712
2020-11-12,102900005115960,1.4,1,0,38,53.841
2020-11-12,102900005115984,6.0,1,0,14,6.071
2020-11-12,102900005116226,10.0,1,0,1,0.521
2020-11-12,102900005116233,14.0,1,0,13,3.612
2020-11-12,102900005116257,6.0,1,0,9,3.579
2020-11-12,102900005116509,6.0,1,0,9,4.749
2020-11-12,102900005116530,14.0,1,0,15,4.777
2020-11-12,102900005116547,5.0,1,0,17,7.09
2020-11-12,102900005116714,6.0,1,0,32,12.075
2020-11-12,102900005116790,6.0,1,0,5,2.844
2020-11-12,102900005116837,6.0,1,0,22,7.675
2020-11-12,102900005116899,6.0,1,1,1,1.505
2020-11-12,102900005116899,8.0,0,0,1,-0.714
2020-11-12,102900005116899,8.0,1,0,18,12.706
2020-11-12,102900005116943,25.8,1,0,7,1.307
2020-11-12,102900005117056,6.0,1,0,108,44.433
2020-11-12,102900005117209,19.8,1,0,4,0.925
2020-11-12,102900005118817,6.0,1,0,16,5.552
2020-11-12,102900005118831,5.9,1,0,3,3.0
2020-11-12,102900005122654,8.0,1,0,8,4.3870000000000005
2020-11-12,102900005123880,10.0,1,0,5,1.001
2020-11-12,102900005125808,33.8,1,0,15,1.198
2020-11-12,102900005125815,10.0,1,0,11,2.587
2020-11-12,102900011000328,16.0,1,0,9,2.735
2020-11-12,102900011001219,21.8,1,0,1,0.422
2020-11-12,102900011001806,6.9,1,0,4,4.0
2020-11-12,102900011001813,2.5,1,0,12,12.0
2020-11-12,102900011006689,2.0,1,0,9,3.8920000000000003
2020-11-12,102900011008164,3.6,1,0,29,13.354000000000001
2020-11-12,102900011008522,8.0,1,0,6,5.151
2020-11-12,102900011008577,7.8,1,0,1,1.0
2020-11-12,102900011008676,7.0,1,0,2,0.803
2020-11-12,102900011009246,14.0,1,0,1,0.243
2020-11-12,102900011009444,8.0,1,0,8,4.062
2020-11-12,102900011009970,4.0,1,0,3,1.331
2020-11-12,102900011011546,3.5,1,0,21,22.0
2020-11-12,102900011012871,116.0,1,0,2,0.28400000000000003
2020-11-12,102900011012994,5.9,1,0,4,4.0
2020-11-12,102900011013274,6.9,1,0,2,2.0
2020-11-12,102900011018095,6.8,1,0,1,1.0
2020-11-12,102900011018132,16.0,1,0,3,1.7400000000000002
2020-11-12,102900051000463,5.6,1,0,6,3.118
2020-11-12,102900051004294,14.0,1,0,16,2.697
2020-11-12,102900051010455,6.0,1,0,5,2.024
2020-11-13,102900005115779,9.0,1,0,20,7.329
2020-11-13,102900005115823,6.0,1,0,13,6.024
2020-11-13,102900005115861,3.0,1,0,35,19.701
2020-11-13,102900005115878,3.6,1,0,26,12.097
2020-11-13,102900005115885,14.0,1,0,3,1.116
2020-11-13,102900005115908,4.0,1,1,1,0.427
2020-11-13,102900005115908,5.6,1,0,16,5.9879999999999995
2020-11-13,102900005115960,1.4,1,0,41,59.93
2020-11-13,102900005115984,6.0,1,0,12,5.117
2020-11-13,102900005116233,14.0,1,0,13,3.749
2020-11-13,102900005116257,6.0,1,0,12,5.017
2020-11-13,102900005116509,6.0,1,0,5,2.543
2020-11-13,102900005116530,14.0,1,0,31,9.366
2020-11-13,102900005116547,5.0,1,0,26,12.01
2020-11-13,102900005116714,6.0,1,0,87,45.656
2020-11-13,102900005116790,6.0,1,0,2,0.97
2020-11-13,102900005116837,6.0,1,0,14,4.75
2020-11-13,102900005116899,6.0,1,1,2,0.7190000000000001
2020-11-13,102900005116899,8.0,1,0,22,12.334
2020-11-13,102900005116943,29.8,1,0,7,0.711
2020-11-13,102900005117056,6.0,1,0,135,57.462
2020-11-13,102900005117209,19.8,1,0,1,0.242
2020-11-13,102900005118817,6.0,1,0,29,10.369
2020-11-13,102900005118831,5.9,1,0,4,4.0
2020-11-13,102900005122654,8.0,1,0,8,4.55
2020-11-13,102900005123880,10.0,1,0,2,0.582
2020-11-13,102900005125808,33.8,1,0,15,1.2289999999999999
2020-11-13,102900005125815,10.0,1,0,7,2.085
2020-11-13,102900011000328,16.0,1,0,7,2.047
2020-11-13,102900011001219,19.8,1,0,2,0.667
2020-11-13,102900011001813,2.5,1,0,12,12.0
2020-11-13,102900011008164,3.6,1,0,1,0.391
2020-11-13,102900011008522,7.0,1,0,1,0.358
2020-11-13,102900011008676,4.0,1,1,1,0.55
2020-11-13,102900011008676,7.0,1,0,2,0.6020000000000001
2020-11-13,102900011009246,14.0,1,0,2,0.46499999999999997
2020-11-13,102900011009970,4.0,1,0,17,14.65
2020-11-13,102900011011546,3.5,1,0,18,18.0
2020-11-13,102900011012994,5.9,1,0,2,2.0
2020-11-13,102900011013274,6.9,1,0,3,3.0
2020-11-13,102900011018095,6.8,1,0,3,3.0
2020-11-13,102900011018132,16.0,1,0,1,0.713
2020-11-13,102900051000463,5.6,1,0,1,0.484
2020-11-13,102900051004294,14.0,1,0,18,3.557
2020-11-13,102900051010455,6.0,1,0,4,2.458
2020-11-13,106931885000035,12.9,1,0,1,1.0
2020-11-14,102900005115199,49.8,1,0,10,1.627
2020-11-14,102900005115779,9.0,1,0,48,16.206
2020-11-14,102900005115793,12.0,1,0,5,1.945
2020-11-14,102900005115823,5.0,1,0,11,3.957
2020-11-14,102900005115861,3.0,1,0,43,23.16
2020-11-14,102900005115878,3.0,1,0,38,15.809000000000001
2020-11-14,102900005115885,14.0,1,0,10,2.946
2020-11-14,102900005115908,5.6,1,0,16,7.007
2020-11-14,102900005115960,1.4,1,0,60,74.135
2020-11-14,102900005115984,6.0,1,0,24,10.284
2020-11-14,102900005116226,10.0,1,0,6,1.935
2020-11-14,102900005116233,12.0,1,0,23,5.835
2020-11-14,102900005116257,5.0,1,0,30,15.26
2020-11-14,102900005116509,6.0,1,0,3,1.405
2020-11-14,102900005116530,16.0,1,0,63,17.113
2020-11-14,102900005116547,5.0,1,0,43,18.539
2020-11-14,102900005116714,5.6,1,0,147,75.861
2020-11-14,102900005116790,6.0,1,0,9,4.215
2020-11-14,102900005116837,6.0,1,0,36,12.425
2020-11-14,102900005116899,6.0,1,1,9,6.422
2020-11-14,102900005116899,7.0,1,0,81,51.705
2020-11-14,102900005116943,29.8,1,0,9,1.1280000000000001
2020-11-14,102900005117056,6.6,1,0,115,46.258
2020-11-14,102900005117209,19.8,1,0,3,0.774
2020-11-14,102900005118817,6.0,1,0,26,8.178
2020-11-14,102900005118831,5.9,1,0,5,5.0
2020-11-14,102900005122654,8.0,1,0,17,8.736
2020-11-14,102900005123880,10.0,1,0,2,0.762
2020-11-14,102900005125808,33.8,1,0,36,3.057
2020-11-14,102900005125815,10.0,1,0,8,2.086
2020-11-14,102900011000328,16.0,1,0,17,4.882
2020-11-14,102900011001219,19.8,1,0,3,0.914
2020-11-14,102900011001806,6.9,1,0,3,3.0
2020-11-14,102900011001813,2.5,1,0,13,13.0
2020-11-14,102900011006689,2.0,1,0,12,3.085
2020-11-14,102900011008164,3.6,1,0,17,6.205
2020-11-14,102900011008522,7.0,1,0,13,9.899000000000001
2020-11-14,102900011008676,7.0,1,0,1,0.888
2020-11-14,102900011009246,14.0,1,0,3,0.63
2020-11-14,102900011009444,7.0,1,0,1,0.459
2020-11-14,102900011009970,4.0,1,0,13,8.14
2020-11-14,102900011011546,4.5,1,0,10,10.0
2020-11-14,102900011012994,5.9,1,0,1,1.0
2020-11-14,102900011013274,6.9,1,0,3,3.0
2020-11-14,102900011018095,6.8,1,0,12,12.0
2020-11-14,102900051000463,5.6,1,0,2,1.022
2020-11-14,102900051004294,14.0,1,0,33,6.295
2020-11-14,102900051010455,6.0,1,0,8,3.863
2020-11-15,102900005115199,49.8,1,0,6,0.908
2020-11-15,102900005115779,9.0,1,0,61,22.477
2020-11-15,102900005115793,12.0,1,0,4,1.837
2020-11-15,102900005115823,5.0,1,0,17,7.49
2020-11-15,102900005115861,3.0,1,0,40,25.975
2020-11-15,102900005115878,3.0,1,0,38,18.322
2020-11-15,102900005115885,14.0,1,0,7,3.013
2020-11-15,102900005115908,5.6,1,0,17,7.063
2020-11-15,102900005115960,1.4,1,0,52,71.229
2020-11-15,102900005115984,6.0,1,0,33,14.802
2020-11-15,102900005116226,10.0,1,0,3,0.33
2020-11-15,102900005116233,12.0,1,0,18,3.575
2020-11-15,102900005116257,5.0,0,0,1,-0.582
2020-11-15,102900005116257,5.0,1,0,23,11.501
2020-11-15,102900005116509,6.0,1,0,6,3.228
2020-11-15,102900005116530,16.0,1,0,23,5.1579999999999995
2020-11-15,102900005116547,5.0,1,0,43,19.521
2020-11-15,102900005116714,5.6,1,0,144,70.059
2020-11-15,102900005116790,6.0,1,0,8,4.917
2020-11-15,102900005116837,6.0,1,0,19,7.3580000000000005
2020-11-15,102900005116899,6.0,1,1,8,6.122
2020-11-15,102900005116899,7.0,1,0,56,39.231
2020-11-15,102900005116943,29.8,1,0,5,2.108
2020-11-15,102900005117056,6.6,1,0,142,54.054
2020-11-15,102900005117209,19.8,1,0,3,0.607
2020-11-15,102900005118817,6.0,1,0,21,8.58
2020-11-15,102900005118831,4.9,1,0,15,15.0
2020-11-15,102900005122654,8.0,1,0,12,7.12
2020-11-15,102900005123880,10.0,1,0,5,1.944
2020-11-15,102900005125808,33.8,1,0,21,1.846
2020-11-15,102900005125815,10.0,1,0,7,1.613
2020-11-15,102900011000328,16.0,1,0,15,4.112
2020-11-15,102900011001219,19.8,1,0,6,1.403
2020-11-15,102900011001806,6.9,1,0,4,4.0
2020-11-15,102900011001813,2.5,1,0,10,10.0
2020-11-15,102900011008164,3.6,1,0,15,7.99
2020-11-15,102900011008522,7.0,1,0,6,6.075
2020-11-15,102900011009246,14.0,1,0,2,0.458
2020-11-15,102900011009444,7.0,1,0,4,2.4779999999999998
2020-11-15,102900011009970,4.0,1,0,10,7.739
2020-11-15,102900011011546,4.5,1,0,14,14.0
2020-11-15,102900011012994,5.9,1,0,5,5.0
2020-11-15,102900011013274,6.9,1,0,4,4.0
2020-11-15,102900011018095,6.8,1,0,2,2.0
2020-11-15,102900051000463,5.6,1,0,2,1.111
2020-11-15,102900051004294,14.0,1,0,18,4.099
2020-11-15,102900051010455,6.0,1,0,12,4.433
2020-11-16,102900005115199,49.8,1,0,2,0.384
2020-11-16,102900005115779,9.0,1,0,22,8.172
2020-11-16,102900005115793,12.0,1,0,4,2.387
2020-11-16,102900005115823,5.0,1,0,12,5.382
2020-11-16,102900005115861,3.0,1,0,33,17.351
2020-11-16,102900005115878,3.0,1,0,27,10.877
2020-11-16,102900005115885,14.0,1,0,4,1.624
2020-11-16,102900005115908,5.6,1,0,14,6.739
2020-11-16,102900005115960,1.4,1,0,30,36.303
2020-11-16,102900005115984,6.0,1,0,31,14.132
2020-11-16,102900005116226,11.0,1,0,5,1.202
2020-11-16,102900005116233,12.0,1,0,15,3.908
2020-11-16,102900005116257,5.0,1,0,22,9.296000000000001
2020-11-16,102900005116509,6.0,1,0,6,2.725
2020-11-16,102900005116530,16.0,1,0,18,3.932
2020-11-16,102900005116547,5.0,1,0,16,7.631
2020-11-16,102900005116714,5.6,1,0,84,41.351
2020-11-16,102900005116790,6.0,1,0,10,5.754
2020-11-16,102900005116837,6.0,1,0,21,6.2379999999999995
2020-11-16,102900005116899,6.0,1,1,1,0.452
2020-11-16,102900005116899,8.0,1,0,22,13.998000000000001
2020-11-16,102900005116943,29.8,1,0,1,0.141
2020-11-16,102900005117056,6.6,1,0,86,32.195
2020-11-16,102900005117209,19.8,1,0,2,0.581
2020-11-16,102900005118817,6.0,1,0,23,6.789
2020-11-16,102900005118831,5.9,1,0,2,2.0
2020-11-16,102900005122654,5.0,1,0,24,12.049
2020-11-16,102900005123880,10.0,1,0,3,0.51
2020-11-16,102900005125808,33.8,1,0,13,1.711
2020-11-16,102900005125815,10.0,1,0,8,2.004
2020-11-16,102900011000328,16.0,1,0,9,2.798
2020-11-16,102900011001219,19.8,1,0,1,0.389
2020-11-16,102900011001806,6.9,1,0,2,2.0
2020-11-16,102900011001813,2.5,1,0,12,12.0
2020-11-16,102900011008522,8.0,1,0,5,4.4239999999999995
2020-11-16,102900011009246,14.0,1,0,2,0.558
2020-11-16,102900011009444,7.0,1,0,4,2.593
2020-11-16,102900011009970,4.0,1,0,12,7.289000000000001
2020-11-16,102900011011546,4.5,1,0,8,8.0
2020-11-16,102900011012994,5.9,1,0,1,1.0
2020-11-16,102900011013274,6.9,1,0,5,5.0
2020-11-16,102900011018095,6.8,1,0,6,6.0
2020-11-16,102900051000463,5.6,1,0,2,1.058
2020-11-16,102900051004294,14.0,1,0,14,1.91
2020-11-16,102900051010455,6.0,1,0,13,5.72
2020-11-17,102900005115199,49.8,1,0,5,0.795
2020-11-17,102900005115779,9.0,1,0,19,5.781
2020-11-17,102900005115793,12.0,1,0,1,0.543
2020-11-17,102900005115823,5.0,1,0,10,3.695
2020-11-17,102900005115861,3.0,1,0,41,20.774
2020-11-17,102900005115878,3.0,1,0,32,15.006
2020-11-17,102900005115908,5.6,1,0,14,6.741
2020-11-17,102900005115960,1.2,1,0,65,85.255
2020-11-17,102900005115984,6.0,1,0,39,18.312
2020-11-17,102900005116226,11.0,1,0,2,0.738
2020-11-17,102900005116233,12.0,1,0,13,4.316
2020-11-17,102900005116257,5.0,1,0,16,6.143
2020-11-17,102900005116509,6.0,1,0,4,2.308
2020-11-17,102900005116530,16.0,1,0,12,2.629
2020-11-17,102900005116547,5.0,1,0,17,7.652
2020-11-17,102900005116714,5.6,1,0,79,40.078
2020-11-17,102900005116790,6.0,1,0,6,3.428
2020-11-17,102900005116837,6.0,1,0,15,5.318
2020-11-17,102900005116899,6.0,1,1,6,4.147
2020-11-17,102900005116899,8.0,1,0,34,20.615
2020-11-17,102900005116943,29.8,1,0,1,0.315
2020-11-17,102900005117056,6.6,1,0,80,32.563
2020-11-17,102900005118817,6.0,1,0,66,28.297
2020-11-17,102900005118831,5.8,1,0,8,8.0
2020-11-17,102900005122654,5.0,1,0,15,8.877
2020-11-17,102900005125808,33.8,1,0,8,0.716
2020-11-17,102900005125815,10.0,1,0,8,2.065
2020-11-17,102900011000328,16.0,1,0,8,2.4419999999999997
2020-11-17,102900011001219,19.8,1,0,1,0.343
2020-11-17,102900011001806,6.9,1,0,4,4.0
2020-11-17,102900011001813,2.5,1,0,76,92.0
2020-11-17,102900011008164,3.6,1,0,16,8.072
2020-11-17,102900011008522,8.0,1,0,7,6.617
2020-11-17,102900011009246,14.0,1,0,1,0.315
2020-11-17,102900011009444,7.0,1,0,5,2.321
2020-11-17,102900011009970,4.0,1,0,6,3.543
2020-11-17,102900011011546,4.5,1,0,8,8.0
2020-11-17,102900011012994,5.9,1,0,4,4.0
2020-11-17,102900011013274,6.9,1,0,3,3.0
2020-11-17,102900011018095,6.8,1,0,3,3.0
2020-11-17,102900051000463,5.6,1,0,3,1.452
2020-11-17,102900051004294,14.0,1,0,12,2.053
2020-11-17,102900051010455,6.0,1,0,5,2.324
2020-11-18,102900005115199,49.8,1,0,2,0.278
2020-11-18,102900005115779,8.0,1,0,31,10.428
2020-11-18,102900005115793,12.0,1,0,4,1.268
2020-11-18,102900005115823,5.0,1,0,15,5.562
2020-11-18,102900005115861,2.6,1,0,93,51.474
2020-11-18,102900005115878,3.0,1,0,36,15.339
2020-11-18,102900005115885,14.0,1,0,6,2.205
2020-11-18,102900005115908,5.6,1,0,26,11.69
2020-11-18,102900005115960,1.2,1,0,31,36.273
2020-11-18,102900005115984,5.0,1,0,17,6.809
2020-11-18,102900005116226,11.0,1,0,7,2.4499999999999997
