,销量(千克),销量(千克),销量(千克),销量(千克),销量(千克),销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克)
2023-02-14,39.561,160.285,37.56,14.301,108.672,75.069,13.187,10.685666666666666,18.78,4.767,10.8672,8.341000000000001
2023-02-15,41.209,184.475,31.354999999999997,6.735,105.647,72.525,13.736333333333334,9.70921052631579,15.677499999999998,3.3675,11.738555555555557,7.2525
2023-02-16,32.783,155.351,34.159,7.394,105.95,74.701,10.927666666666667,8.176368421052631,17.0795,2.4646666666666666,8.829166666666667,7.4700999999999995
2023-02-17,28.471,160.609,38.594,8.283000000000001,136.31900000000002,104.876,9.490333333333334,7.648047619047619,12.864666666666666,2.7610000000000006,11.359916666666669,9.53418181818182
2023-02-18,65.745,285.815,48.488,21.074,181.095,134.317,21.915000000000003,13.610238095238095,24.244,10.537,18.1095,11.193083333333334
2023-02-19,48.268,230.404,45.805,17.567,162.066,105.09700000000001,16.089333333333332,10.971619047619047,22.9025,5.855666666666667,16.2066,10.5097
2023-02-20,24.15,139.164,29.447000000000003,7.390999999999999,61.627,65.776,8.049999999999999,6.9582,14.723500000000001,3.6954999999999996,7.703375,7.308444444444444
2023-02-21,24.144,150.154,29.466,12.593,101.221,55.615,8.048,8.832588235294118,9.822000000000001,6.2965,9.20190909090909,6.951875
2023-02-22,31.124,138.874,29.54,9.991,82.293,74.474,10.374666666666666,7.715222222222222,14.77,4.9955,7.481181818181819,8.274888888888889
2023-02-23,22.517,154.467,33.284,11.309999999999999,104.048,77.906,7.5056666666666665,8.129842105263158,11.094666666666667,3.7699999999999996,9.45890909090909,8.656222222222222
2023-02-24,35.391,134.956,31.169999999999998,11.328000000000001,134.183,83.785,11.796999999999999,8.43475,15.584999999999999,3.7760000000000002,12.198454545454545,9.309444444444445
2023-02-25,41.824,219.47,44.994,10.979000000000001,170.605,115.867,13.941333333333333,12.91,22.497,5.4895000000000005,13.123461538461537,12.874111111111112
2023-02-26,34.64,243.01,47.396,14.041,149.738,92.628,17.32,12.1505,23.698,4.6803333333333335,12.478166666666667,10.292
2023-02-27,13.331,136.926,13.221,8.846,88.884,65.006,4.443666666666666,9.1284,13.221,2.9486666666666665,6.83723076923077,7.222888888888889
2023-02-28,21.011,115.968,27.118000000000002,7.007,96.706,61.482,7.003666666666667,5.7984,13.559000000000001,2.3356666666666666,7.438923076923077,6.831333333333333
2023-03-01,15.748000000000001,139.125,23.979999999999997,9.504,105.90599999999999,73.717,5.249333333333333,8.183823529411764,11.989999999999998,4.752,7.5647142857142855,8.190777777777777
2023-03-02,21.735,131.001,28.182000000000002,7.568,114.103,62.870000000000005,7.245,7.7059411764705885,14.091000000000001,2.5226666666666664,10.373,6.985555555555556
2023-03-03,29.054000000000002,152.142,34.915,13.904,128.81799999999998,90.386,9.684666666666667,9.508875,17.4575,4.634666666666667,11.71072727272727,9.038599999999999
2023-03-04,34.038000000000004,163.918,33.769,12.627,142.301,105.25,11.346000000000002,8.627263157894737,16.8845,4.2090000000000005,11.858416666666665,10.525
2023-03-05,31.386000000000003,178.49099999999999,47.699,16.193,132.344,85.307,10.462000000000002,10.499470588235294,23.8495,5.397666666666667,13.234399999999999,9.478555555555555
2023-03-06,18.411,107.018,23.166,10.569,96.60900000000001,54.979,4.60275,7.134533333333334,11.583,5.2845,8.782636363636364,6.108777777777778
2023-03-07,19.541999999999998,125.449,31.21,8.469,100.437,71.957,6.513999999999999,6.27245,15.605,2.823,10.0437,8.994625
2023-03-08,17.906,119.807,22.18,11.716999999999999,105.092,65.41,4.4765,7.987133333333333,11.09,5.858499999999999,9.553818181818182,6.5409999999999995
2023-03-09,22.284,121.336,22.245,7.751,105.856,44.888,7.428,6.386105263157894,11.1225,2.583666666666667,9.623272727272727,4.987555555555556
2023-03-10,21.612000000000002,131.927,12.423,14.024000000000001,150.26,71.43299999999999,5.4030000000000005,8.2454375,6.2115,7.0120000000000005,12.521666666666667,8.929124999999999
2023-03-11,38.49,222.762,15.802,20.211,179.657,116.774,9.6225,13.10364705882353,15.802,6.736999999999999,17.965700000000002,11.6774
2023-03-12,33.314,195.971,19.536,18.27,157.361,109.27199999999999,8.3285,12.2481875,19.536,6.09,17.484555555555556,10.9272
2023-03-13,18.418,135.094,10.596,12.187999999999999,93.967,55.527,4.6045,9.649571428571429,10.596,4.062666666666666,8.542454545454545,6.940875
2023-03-14,9.612,140.076,9.076,11.759,104.067,46.835,3.204,8.239764705882353,9.076,3.9196666666666666,8.67225,5.854375
2023-03-15,17.683,171.809,9.683,8.037,105.561,81.886,4.42075,9.544944444444445,9.683,2.6790000000000003,11.729000000000001,9.098444444444445
2023-03-16,25.921,190.911,31.584,11.892000000000001,102.213,89.875,6.48025,13.6365,15.792,5.946000000000001,10.2213,8.9875
2023-03-17,46.065,238.58,48.607,16.576,158.456,136.726,11.51625,17.041428571428572,24.3035,5.525333333333333,15.8456,15.191777777777778
2023-03-18,53.936,292.075,59.217,29.936,189.57999999999998,147.687,13.484,22.467307692307692,29.6085,9.978666666666667,21.064444444444444,16.409666666666666
2023-03-19,41.768,251.51,49.399,26.328,173.558,126.374,10.442,25.151,24.6995,8.776,21.69475,14.041555555555554
2023-03-20,22.990000000000002,197.663,37.566,10.568999999999999,119.843,74.725,5.7475000000000005,15.204846153846155,18.783,3.5229999999999997,14.980375,8.302777777777777
2023-03-21,12.402000000000001,194.386,36.716,10.702,116.7,80.883,3.1005000000000003,12.149125,18.358,3.5673333333333335,12.966666666666667,10.110375
2023-03-22,17.709,170.723,27.368000000000002,12.133000000000001,125.241,89.191,4.42725,10.042529411764706,13.684000000000001,6.0665000000000004,12.5241,11.148875
2023-03-23,25.455,179.648,29.488,10.903,108.067,70.785,6.36375,9.980444444444444,14.744,5.4515,10.8067,8.848125
2023-03-24,22.479,202.72,33.301,18.402,153.262,105.586,5.61975,15.593846153846155,16.6505,6.134,15.3262,11.731777777777777
2023-03-25,40.775999999999996,253.903,28.459000000000003,22.364,187.221,113.197,10.193999999999999,16.926866666666665,14.229500000000002,7.454666666666667,18.7221,14.149625
2023-03-26,30.047,264.043,48.675,20.143,179.458,120.223,7.51175,18.860214285714285,24.3375,6.714333333333333,17.9458,13.35811111111111
2023-03-27,15.436,150.898,20.459000000000003,12.216,105.211,74.574,3.859,11.60753846153846,10.229500000000002,4.072,13.151375,9.32175
2023-03-28,14.816,145.975,18.519,15.485,92.394,79.756,3.704,9.731666666666666,9.2595,5.161666666666666,10.266,9.9695
2023-03-29,23.049,130.475,26.46,8.567,101.237,86.112,5.76225,8.698333333333332,13.23,4.2835,11.248555555555555,9.568
2023-03-30,13.154000000000002,179.795,26.709,14.654,86.212,63.7,3.2885000000000004,11.986333333333333,13.3545,4.884666666666667,7.837454545454546,7.077777777777778
2023-03-31,22.161,208.892,34.604,21.134,138.204,104.745,5.54025,13.926133333333333,17.302,7.044666666666667,11.517000000000001,14.963571428571429
2023-04-01,26.836,208.377,35.079,23.387999999999998,154.887,101.324,6.709,14.88407142857143,17.5395,7.795999999999999,12.90725,12.6655
2023-04-02,27.876,185.985,39.361999999999995,20.488,165.351,109.447,6.969,11.6240625,19.680999999999997,6.8293333333333335,15.03190909090909,12.160777777777778
2023-04-03,29.721,170.821,16.457,19.201,114.41,93.459,7.43025,10.048294117647059,8.2285,6.400333333333333,11.440999999999999,10.384333333333334
2023-04-04,14.977,170.641,20.022,20.162,121.55199999999999,90.507,3.74425,12.188642857142856,10.011,6.720666666666666,13.505777777777777,10.056333333333335
2023-04-05,24.198999999999998,217.27100000000002,45.417,22.224999999999998,139.304,115.412,6.0497499999999995,14.484733333333335,22.7085,7.408333333333332,15.478222222222222,14.4265
2023-04-06,9.889,136.403,23.05,12.387,109.473,73.004,3.296333333333333,10.49253846153846,11.525,4.1290000000000004,10.9473,8.111555555555556
2023-04-07,16.628999999999998,131.267,31.899,9.745999999999999,97.645,88.025,4.1572499999999994,9.376214285714285,15.9495,4.872999999999999,9.7645,9.780555555555557
2023-04-08,20.73,183.926,35.691,19.815,137.92,128.85500000000002,5.1825,11.495375,17.8455,6.605,13.791999999999998,16.106875000000002
2023-04-09,31.302999999999997,197.61599999999999,30.536,15.846,136.06300000000002,83.908,7.825749999999999,14.11542857142857,15.268,7.923,13.606300000000001,11.986857142857144
2023-04-10,17.868,123.411,18.365,12.818,73.788,51.772999999999996,4.467,10.28425,9.1825,6.409,7.3788,7.3961428571428565
2023-04-11,7.577,158.881,15.788,13.366,85.563,62.405,1.89425,11.348642857142858,7.894,4.455333333333333,7.7784545454545455,8.915000000000001
2023-04-12,19.088,118.761,17.265,8.998,84.989,63.480000000000004,4.772,9.135461538461538,8.6325,2.999333333333333,7.726272727272728,7.9350000000000005
2023-04-13,15.052000000000001,92.251,19.775,9.198,76.901,51.532,3.7630000000000003,6.589357142857144,9.8875,3.0660000000000003,6.408416666666667,6.4415
2023-04-14,26.338,131.72899999999998,18.183,19.025,89.822,83.023,6.5845,13.172899999999998,9.0915,6.341666666666666,8.9822,11.86042857142857
2023-04-15,28.541,208.169,20.852,16.674,138.985,106.142,7.13525,16.013,10.426,5.558,13.898500000000002,13.26775
2023-04-16,16.458000000000002,204.874,23.472,20.902,133.274,85.949,5.486000000000001,12.051411764705882,11.736,6.967333333333333,13.3274,10.743625
2023-04-17,7.066000000000001,106.884,14.475000000000001,9.19,68.456,39.144999999999996,2.3553333333333337,7.1256,7.237500000000001,3.063333333333333,7.606222222222223,4.349444444444444
2023-04-18,15.097,182.607,16.779,16.152,78.486,66.338,5.032333333333333,11.4129375,8.3895,5.384,7.135090909090909,7.370888888888889
2023-04-19,12.216000000000001,156.553,19.103,13.945,76.651,58.407,3.0540000000000003,10.436866666666667,9.5515,6.9725,6.968272727272727,6.4896666666666665
2023-04-20,12.171,122.087,19.807,10.307,70.384,55.919,3.04275,7.6304375,9.9035,3.4356666666666666,7.820444444444444,7.988428571428571
2023-04-21,28.934,215.684,26.17,30.95,125.533,89.492,7.2335,12.687294117647058,13.085,10.316666666666666,13.94811111111111,11.1865
2023-04-22,27.103,330.85,40.025999999999996,39.650999999999996,185.589,158.56799999999998,6.77575,22.05666666666667,20.012999999999998,13.216999999999999,20.621,17.618666666666666
2023-04-23,10.291,279.352,22.853,21.875999999999998,154.222,81.715,3.4303333333333335,19.953714285714284,11.4265,7.291999999999999,17.13577777777778,9.079444444444444
2023-04-24,13.28,189.22199999999998,17.856,25.564999999999998,74.395,60.294,4.426666666666667,15.768499999999998,8.928,8.521666666666667,10.627857142857142,7.53675
2023-04-25,9.993,163.704,15.89,19.3,70.19200000000001,68.882,3.331,13.642000000000001,7.945,6.433333333333334,8.774000000000001,8.61025
2023-04-26,4.702,148.39,21.236,18.526,47.263,45.674,1.1755,11.414615384615384,10.618,9.263,5.251444444444444,5.074888888888889
2023-04-27,11.675,142.945,14.240000000000002,18.48,66.69800000000001,62.808,2.91875,10.99576923076923,7.120000000000001,6.16,7.4108888888888895,6.978666666666666
2023-04-28,14.48,164.327,22.805999999999997,22.141000000000002,84.338,81.77799999999999,3.62,12.640538461538462,11.402999999999999,7.380333333333334,9.370888888888889,10.222249999999999
2023-04-29,24.692999999999998,169.132,27.577,37.234,161.482,127.524,6.1732499999999995,13.010153846153846,13.7885,12.411333333333333,16.1482,14.169333333333334
2023-04-30,16.983,132.248,25.487000000000002,43.783,117.501,97.254,4.24575,10.172923076923077,12.743500000000001,14.594333333333333,11.7501,12.15675
2023-05-01,22.754,179.89000000000001,29.389000000000003,31.862,138.857,83.717,4.550800000000001,12.849285714285715,14.694500000000001,10.620666666666667,13.8857,10.464625
2023-05-02,20.191,199.05700000000002,22.365,35.967,103.643,66.312,5.04775,14.218357142857144,11.1825,11.988999999999999,10.3643,9.473142857142857
2023-05-03,11.586,252.36599999999999,32.370999999999995,22.717,95.795,72.027,3.862,18.026142857142855,16.185499999999998,22.717,11.974375,9.003375
2023-05-04,9.037,121.428,32.652,25.655,76.542,55.952,2.25925,11.03890909090909,16.326,25.655,9.56775,6.994
2023-05-05,13.454,115.37100000000001,28.674999999999997,22.324,66.977,63.126,3.3635,8.874692307692309,14.337499999999999,22.324,9.568142857142858,10.520999999999999
2023-05-06,17.781,163.827,34.087,23.097,94.505,99.697,5.927,10.9218,17.0435,23.097,10.500555555555556,12.462125
2023-05-07,18.818,238.132,54.158,39.966,134.833,115.423,4.7045,15.875466666666666,27.079,39.966,13.4833,14.427875
2023-05-08,9.628,142.341,17.863,21.757,85.98400000000001,58.128,1.9256,10.949307692307693,8.9315,21.757,9.553777777777778,7.266
2023-05-09,7.406,145.03300000000002,25.810000000000002,17.224,81.721,49.033,1.4811999999999999,12.086083333333335,12.905000000000001,17.224,9.080111111111112,6.129125
2023-05-10,10.336,159.328,26.422,28.106,99.28999999999999,78.595,2.0672,12.256,13.211,28.106,11.032222222222222,11.227857142857143
2023-05-11,9.518,158.484,23.274,13.908,76.077,42.217,2.3795,11.320285714285715,11.637,13.908,8.453,5.277125
2023-05-12,16.347,142.706,21.507,24.496,88.881,67.92099999999999,3.2694,11.892166666666666,10.7535,24.496,11.110125,11.320166666666665
2023-05-13,20.655,179.071,45.087,33.208,135.703,95.606,4.131,11.1919375,22.5435,33.208,16.962875,11.95075
2023-05-14,15.86,199.50900000000001,43.641999999999996,32.974000000000004,110.866,97.67699999999999,3.965,14.250642857142859,21.820999999999998,32.974000000000004,13.85825,12.209624999999999
2023-05-15,7.475,171.35,27.764000000000003,21.584,78.687,61.585,1.86875,10.709375,13.882000000000001,10.792,9.835875,8.797857142857143
2023-05-16,9.603,194.936,26.009,14.181,80.294,57.535,2.40075,12.995733333333334,13.0045,14.181,11.470571428571429,8.219285714285714
2023-05-17,12.893,150.478,19.914,14.296,67.717,54.7,2.5786000000000002,10.748428571428573,9.957,14.296,8.464625,7.814285714285715
2023-05-18,8.812,112.688,22.684,11.595,53.892,49.756,1.7624,7.512533333333334,11.342,11.595,6.7365,8.292666666666667
2023-05-19,9.66,141.327,20.153,15.232,71.713,60.947,1.932,10.871307692307692,10.0765,15.232,8.964125,10.157833333333334
2023-05-20,11.094000000000001,177.822,27.242,33.825,92.262,82.75399999999999,1.8490000000000002,14.8185,13.621,33.825,11.53275,11.822
2023-05-21,13.615,197.446,29.13,38.276,117.485,94.76,2.2691666666666666,15.188153846153845,14.565,38.276,14.685625,11.845
2023-05-22,8.411000000000001,154.18,14.808,25.981,90.848,70.154,1.6822000000000004,12.848333333333334,7.404,12.9905,11.356,8.76925
2023-05-23,14.637,150.721,20.181,23.022,69.361,49.994,2.9274,15.0721,10.0905,23.022,8.670125,7.142
2023-05-24,9.414,135.51,15.923,15.749,62.956,47.818,1.569,11.292499999999999,7.9615,15.749,8.993714285714287,6.831142857142857
2023-05-25,13.962,114.768,14.565000000000001,21.865000000000002,76.118,50.69,2.327,10.433454545454545,7.282500000000001,10.932500000000001,9.51475,8.448333333333332
2023-05-26,20.081,154.12,24.236,18.213,90.26,53.736000000000004,3.346833333333333,9.6325,12.118,6.071000000000001,10.02888888888889,7.676571428571429
2023-05-27,24.97,273.537,41.278999999999996,24.313,127.65799999999999,91.75399999999999,4.161666666666666,18.235799999999998,20.639499999999998,24.313,15.957249999999998,15.292333333333332
2023-05-28,22.807000000000002,262.277,36.971,38.881,131.518,109.63499999999999,3.801166666666667,17.485133333333334,18.4855,19.4405,14.613111111111111,18.272499999999997
2023-05-29,12.75,146.434,16.312,28.535999999999998,61.995,53.849000000000004,2.125,9.152125,8.156,9.511999999999999,6.888333333333333,8.974833333333335
2023-05-30,8.852,156.287,14.652,23.886,59.897,46.299,1.7704,11.163357142857143,7.326,7.962,7.487125,7.7165
2023-05-31,7.859999999999999,136.132,16.723,17.471,61.96,46.711,1.9649999999999999,10.471692307692308,8.3615,8.7355,8.851428571428572,7.785166666666666
2023-06-01,9.741,136.982,19.364,18.475,67.854,44.867000000000004,1.6235,10.537076923076922,9.682,6.158333333333334,9.693428571428571,7.477833333333334
2023-06-02,11.988,161.142,16.172,22.501,72.847,68.38499999999999,2.3975999999999997,12.395538461538461,8.086,5.62525,8.094111111111111,8.548124999999999
2023-06-03,29.040999999999997,222.081,33.243,39.399,123.664,94.541,4.148714285714285,14.805399999999999,16.6215,9.84975,15.458,15.756833333333333
2023-06-04,21.046999999999997,215.285,25.116999999999997,34.741,123.698,95.926,3.5078333333333327,14.352333333333332,12.558499999999999,11.580333333333334,13.744222222222222,15.987666666666668
2023-06-05,12.58,145.142,22.57,19.989,74.896,49.192,2.516,9.071375,11.285,6.663,9.362,7.027428571428572
2023-06-06,14.408,152.439,21.351,19.081,84.74499999999999,56.608000000000004,2.8815999999999997,10.888499999999999,10.6755,6.360333333333333,10.593124999999999,9.434666666666667
2023-06-07,14.142,135.73499999999999,11.835,17.873,66.121,44.446,2.3569999999999998,9.049,11.835,5.957666666666667,8.265125,7.407666666666667
2023-06-08,9.254,119.287,15.446,24.509,77.363,49.993,1.5423333333333333,8.5205,7.723,6.12725,9.670375,8.332166666666668
2023-06-09,15.816,140.024,13.684,21.798000000000002,74.296,55.465,2.636,9.334933333333334,6.842,7.266000000000001,9.287,9.244166666666667
2023-06-10,19.118,240.235,26.766000000000002,38.116,146.968,98.844,3.1863333333333332,15.0146875,13.383000000000001,9.529,18.371,14.120571428571427
2023-06-11,21.247,213.908,25.472,43.303000000000004,119.69,79.626,3.541166666666667,15.279142857142856,12.736,10.825750000000001,13.29888888888889,11.375142857142858
2023-06-12,10.351,127.399,17.143,23.087,67.12,36.153999999999996,2.0702000000000003,9.099928571428572,8.5715,5.77175,7.457777777777778,5.164857142857143
2023-06-13,12.054,140.865,10.189,17.659,84.89099999999999,54.24,2.009,9.391,10.189,8.8295,10.611374999999999,7.748571428571429
2023-06-14,7.284,115.60499999999999,9.174999999999999,28.361,82.127,43.778,2.428,7.706999999999999,4.5874999999999995,7.09025,9.125222222222222,6.254
2023-06-15,16.733,118.42,9.804,15.908,63.624,34.885999999999996,2.7888333333333333,8.458571428571428,4.902,5.302666666666666,7.953,5.814333333333333
2023-06-16,15.49,172.11,22.692,24.133,86.159,58.503,3.098,11.474,7.564,6.03325,8.6159,9.7505
2023-06-17,22.626,244.334,26.791,46.628,169.193,93.35,4.5252,14.372588235294117,26.791,11.657,16.9193,18.669999999999998
2023-06-18,23.373,253.447,23.098000000000003,54.553,149.877,72.039,5.84325,15.8404375,11.549000000000001,13.63825,16.653000000000002,14.4078
2023-06-19,11.51,128.701,12.363,21.207,77.04899999999999,43.293,2.8775,8.580066666666665,12.363,5.30175,8.561,7.2155
2023-06-20,11.657,126.228,13.919,21.592,66.666,39.223,2.3314,9.016285714285713,6.9595,5.398,6.6666,6.537166666666667
2023-06-21,27.178,126.263,16.697,24.123,91.365,63.364000000000004,4.5296666666666665,7.8914375,16.697,4.8246,9.1365,10.560666666666668
2023-06-22,38.769999999999996,171.91899999999998,17.912,33.866,114.288,77.476,6.461666666666666,11.461266666666665,17.912,6.7732,11.428799999999999,12.912666666666667
2023-06-23,18.677,178.718,9.279,25.398,88.349,55.417,3.7354,13.747538461538461,9.279,5.0796,11.043625,11.083400000000001
2023-06-24,16.054000000000002,161.495,11.548,28.369,94.187,54.18,3.2108000000000003,11.535357142857142,5.774,7.09225,9.4187,9.03
2023-06-25,16.5,108.89500000000001,10.681,23.315,69.658,35.271,2.75,8.376538461538463,10.681,5.82875,7.739777777777778,7.0542
2023-06-26,10.384,80.524,8.083,21.224,72.185,39.582,2.0768,5.751714285714286,8.083,7.074666666666666,7.218500000000001,4.94775
2023-06-27,16.454,127.27799999999999,14.272,8.415,67.11999999999999,38.708,2.3505714285714285,7.9548749999999995,14.272,1.6829999999999998,7.4577777777777765,6.451333333333333
2023-06-28,14.946,130.18200000000002,16.069,15.651,68.534,53.742000000000004,2.9892,10.848500000000001,8.0345,3.91275,7.614888888888889,8.957
2023-06-29,22.945,135.09,24.366999999999997,11.511,89.113,48.314,3.277857142857143,10.391538461538461,12.183499999999999,2.3022,9.901444444444444,8.052333333333333
2023-06-30,19.419,130.464,28.086999999999996,24.53,82.286,39.572,2.774142857142857,10.872,14.043499999999998,8.176666666666668,10.28575,5.653142857142858
